"","pointid","grid_code","POINT_X","POINT_Y","year","effort","obs"
"25738",756128,0.0361583,-1386566.79481,1125682.2555,2021,4,0
"25739",756129,0.0300439,-1385566.79481,1125682.2555,2021,1,0
"25740",756130,0.0583851,-1384566.79481,1125682.2555,2019,1,0
"25741",756130,0.0583851,-1384566.79481,1125682.2555,2020,3,0
"25742",756130,0.0583851,-1384566.79481,1125682.2555,2021,2,0
"25743",756131,0.00656902,-1383566.79481,1125682.2555,2021,3,0
"25744",756132,0.0422818,-1382566.79481,1125682.2555,2018,1,0
"25745",756132,0.0422818,-1382566.79481,1125682.2555,2019,1,0
"25746",756133,0.0183572,-1381566.79481,1125682.2555,2019,1,0
"25747",756133,0.0183572,-1381566.79481,1125682.2555,2020,1,0
"25748",756133,0.0183572,-1381566.79481,1125682.2555,2021,3,0
"25749",756134,0.0360487,-1380566.79481,1125682.2555,2021,8,0
"25750",756135,0.00335075,-1379566.79481,1125682.2555,2017,3,0
"25751",756135,0.00335075,-1379566.79481,1125682.2555,2018,13,0
"25752",756135,0.00335075,-1379566.79481,1125682.2555,2019,14,0
"25753",756135,0.00335075,-1379566.79481,1125682.2555,2020,9,0
"25754",756135,0.00335075,-1379566.79481,1125682.2555,2021,18,0
"25755",756136,0.00544145,-1378566.79481,1125682.2555,2020,1,0
"25756",756137,0.0276316,-1377566.79481,1125682.2555,2017,16,0
"25757",756137,0.0276316,-1377566.79481,1125682.2555,2018,12,0
"25758",756137,0.0276316,-1377566.79481,1125682.2555,2019,19,0
"25759",756137,0.0276316,-1377566.79481,1125682.2555,2020,26,0
"25760",756137,0.0276316,-1377566.79481,1125682.2555,2021,24,0
"25761",756138,0.0234271,-1376566.79481,1125682.2555,2018,2,0
"25762",756138,0.0234271,-1376566.79481,1125682.2555,2019,1,0
"25763",756138,0.0234271,-1376566.79481,1125682.2555,2020,2,0
"25764",756138,0.0234271,-1376566.79481,1125682.2555,2021,4,0
"25765",756139,0.00368287,-1375566.79481,1125682.2555,2019,3,0
"25766",756139,0.00368287,-1375566.79481,1125682.2555,2020,11,0
"25767",756139,0.00368287,-1375566.79481,1125682.2555,2021,15,0
"25768",756140,0.0208427,-1374566.79481,1125682.2555,2017,24,0
"25769",756140,0.0208427,-1374566.79481,1125682.2555,2018,8,0
"25770",756140,0.0208427,-1374566.79481,1125682.2555,2019,15,0
"25771",756140,0.0208427,-1374566.79481,1125682.2555,2020,42,0
"25772",756140,0.0208427,-1374566.79481,1125682.2555,2021,53,0
"25773",756141,0.0311195,-1373566.79481,1125682.2555,2019,1,0
"25774",756141,0.0311195,-1373566.79481,1125682.2555,2020,1,0
"25775",756141,0.0311195,-1373566.79481,1125682.2555,2021,5,0
"25776",756142,0.0276596,-1372566.79481,1125682.2555,2018,4,0
"25777",756142,0.0276596,-1372566.79481,1125682.2555,2019,1,0
"25778",756143,0.056361,-1371566.79481,1125682.2555,2020,1,0
"25779",756143,0.056361,-1371566.79481,1125682.2555,2021,1,0
"25780",756144,0.0524212,-1370566.79481,1125682.2555,2021,1,0
"25781",756145,0.249747,-1369566.79481,1125682.2555,2017,1,0
"25782",756145,0.249747,-1369566.79481,1125682.2555,2019,1,0
"25783",756145,0.249747,-1369566.79481,1125682.2555,2020,1,0
"25784",756145,0.249747,-1369566.79481,1125682.2555,2021,1,0
"25785",756146,0.556608,-1368566.79481,1125682.2555,2020,1,0
"25786",756152,0.353043,-1362566.79481,1125682.2555,2017,1,0
"25787",756173,0.0185559,-1341566.79481,1125682.2555,2020,2,0
"25788",756173,0.0185559,-1341566.79481,1125682.2555,2021,6,0
"25789",756332,0.0153155,-1182566.79481,1125682.2555,2017,1,1
"25790",756355,0.0523279,-1159566.79481,1125682.2555,2017,1,0
"25791",756479,0.00206565,-1035566.79481,1125682.2555,2018,1,0
"25792",756480,0.00150117,-1034566.79481,1125682.2555,2020,1,0
"25793",756578,0.0117339,-1586566.79481,1124682.2555,2017,2,0
"25794",756578,0.0117339,-1586566.79481,1124682.2555,2018,2,0
"25795",756578,0.0117339,-1586566.79481,1124682.2555,2019,2,0
"25796",756578,0.0117339,-1586566.79481,1124682.2555,2021,2,0
"25797",756591,0.0891971,-1573566.79481,1124682.2555,2017,4,0
"25798",756591,0.0891971,-1573566.79481,1124682.2555,2018,28,0
"25799",756591,0.0891971,-1573566.79481,1124682.2555,2019,22,0
"25800",756591,0.0891971,-1573566.79481,1124682.2555,2020,12,0
"25801",756591,0.0891971,-1573566.79481,1124682.2555,2021,10,0
"25802",756592,0.0100124,-1572566.79481,1124682.2555,2017,2,0
"25803",756592,0.0100124,-1572566.79481,1124682.2555,2018,2,0
"25804",756592,0.0100124,-1572566.79481,1124682.2555,2019,2,0
"25805",756592,0.0100124,-1572566.79481,1124682.2555,2021,2,0
"25806",756742,0.00621719,-1422566.79481,1124682.2555,2017,2,0
"25807",756742,0.00621719,-1422566.79481,1124682.2555,2018,2,0
"25808",756743,0.00247688,-1421566.79481,1124682.2555,2017,1,0
"25809",756749,0.0135838,-1415566.79481,1124682.2555,2017,3,0
"25810",756749,0.0135838,-1415566.79481,1124682.2555,2018,15,0
"25811",756749,0.0135838,-1415566.79481,1124682.2555,2019,17,0
"25812",756749,0.0135838,-1415566.79481,1124682.2555,2020,103,0
"25813",756749,0.0135838,-1415566.79481,1124682.2555,2021,35,0
"25814",756754,0.0207694,-1410566.79481,1124682.2555,2018,2,0
"25815",756755,0.0211627,-1409566.79481,1124682.2555,2019,1,0
"25816",756755,0.0211627,-1409566.79481,1124682.2555,2020,6,0
"25817",756755,0.0211627,-1409566.79481,1124682.2555,2021,2,0
"25818",756756,0.0370147,-1408566.79481,1124682.2555,2018,33,0
"25819",756756,0.0370147,-1408566.79481,1124682.2555,2019,24,0
"25820",756756,0.0370147,-1408566.79481,1124682.2555,2020,32,0
"25821",756756,0.0370147,-1408566.79481,1124682.2555,2021,9,0
"25822",756759,0.395568,-1405566.79481,1124682.2555,2020,1,0
"25823",756760,0.112783,-1404566.79481,1124682.2555,2018,1,0
"25824",756760,0.112783,-1404566.79481,1124682.2555,2019,1,0
"25825",756760,0.112783,-1404566.79481,1124682.2555,2020,1,0
"25826",756762,0.0812014,-1402566.79481,1124682.2555,2017,3,0
"25827",756762,0.0812014,-1402566.79481,1124682.2555,2018,3,0
"25828",756763,0.0389365,-1401566.79481,1124682.2555,2018,9,0
"25829",756763,0.0389365,-1401566.79481,1124682.2555,2019,13,0
"25830",756763,0.0389365,-1401566.79481,1124682.2555,2020,26,0
"25831",756763,0.0389365,-1401566.79481,1124682.2555,2021,24,0
"25832",756764,0.00277567,-1400566.79481,1124682.2555,2017,1,0
"25833",756764,0.00277567,-1400566.79481,1124682.2555,2018,1,0
"25834",756764,0.00277567,-1400566.79481,1124682.2555,2019,2,0
"25835",756764,0.00277567,-1400566.79481,1124682.2555,2020,7,0
"25836",756764,0.00277567,-1400566.79481,1124682.2555,2021,31,0
"25837",756765,0.0150184,-1399566.79481,1124682.2555,2021,2,0
"25838",756769,0.0201732,-1395566.79481,1124682.2555,2017,1,0
"25839",756769,0.0201732,-1395566.79481,1124682.2555,2019,1,0
"25840",756769,0.0201732,-1395566.79481,1124682.2555,2021,2,0
"25841",756770,0.0115211,-1394566.79481,1124682.2555,2018,1,0
"25842",756770,0.0115211,-1394566.79481,1124682.2555,2019,1,0
"25843",756770,0.0115211,-1394566.79481,1124682.2555,2020,1,0
"25844",756770,0.0115211,-1394566.79481,1124682.2555,2021,6,0
"25845",756771,0.00533097,-1393566.79481,1124682.2555,2017,58,0
"25846",756771,0.00533097,-1393566.79481,1124682.2555,2018,79,0
"25847",756771,0.00533097,-1393566.79481,1124682.2555,2019,80,0
"25848",756771,0.00533097,-1393566.79481,1124682.2555,2020,45,0
"25849",756771,0.00533097,-1393566.79481,1124682.2555,2021,68,0
"25850",756772,0.0108613,-1392566.79481,1124682.2555,2017,20,0
"25851",756772,0.0108613,-1392566.79481,1124682.2555,2018,33,0
"25852",756772,0.0108613,-1392566.79481,1124682.2555,2019,20,0
"25853",756772,0.0108613,-1392566.79481,1124682.2555,2020,40,0
"25854",756772,0.0108613,-1392566.79481,1124682.2555,2021,72,0
"25855",756773,0.00832057,-1391566.79481,1124682.2555,2017,5,0
"25856",756773,0.00832057,-1391566.79481,1124682.2555,2020,8,0
"25857",756773,0.00832057,-1391566.79481,1124682.2555,2021,21,0
"25858",756774,0.00618191,-1390566.79481,1124682.2555,2017,2,0
"25859",756774,0.00618191,-1390566.79481,1124682.2555,2020,3,0
"25860",756774,0.00618191,-1390566.79481,1124682.2555,2021,13,0
"25861",756775,0.00505746,-1389566.79481,1124682.2555,2018,2,0
"25862",756775,0.00505746,-1389566.79481,1124682.2555,2019,2,0
"25863",756775,0.00505746,-1389566.79481,1124682.2555,2020,4,0
"25864",756775,0.00505746,-1389566.79481,1124682.2555,2021,12,0
"25865",756777,0.0123532,-1387566.79481,1124682.2555,2018,1,0
"25866",756777,0.0123532,-1387566.79481,1124682.2555,2019,3,0
"25867",756777,0.0123532,-1387566.79481,1124682.2555,2020,13,0
"25868",756777,0.0123532,-1387566.79481,1124682.2555,2021,19,0
"25869",756778,0.0251857,-1386566.79481,1124682.2555,2017,6,0
"25870",756778,0.0251857,-1386566.79481,1124682.2555,2018,8,0
"25871",756778,0.0251857,-1386566.79481,1124682.2555,2019,4,0
"25872",756778,0.0251857,-1386566.79481,1124682.2555,2020,10,0
"25873",756778,0.0251857,-1386566.79481,1124682.2555,2021,11,0
"25874",756779,0.021395,-1385566.79481,1124682.2555,2017,12,0
"25875",756779,0.021395,-1385566.79481,1124682.2555,2018,6,0
"25876",756780,0.0293789,-1384566.79481,1124682.2555,2021,3,0
"25877",756781,0.0206341,-1383566.79481,1124682.2555,2017,1,0
"25878",756781,0.0206341,-1383566.79481,1124682.2555,2019,14,0
"25879",756781,0.0206341,-1383566.79481,1124682.2555,2020,2,0
"25880",756781,0.0206341,-1383566.79481,1124682.2555,2021,15,0
"25881",756782,0.0165912,-1382566.79481,1124682.2555,2019,1,0
"25882",756782,0.0165912,-1382566.79481,1124682.2555,2021,6,0
"25883",756783,0.0195029,-1381566.79481,1124682.2555,2019,1,0
"25884",756783,0.0195029,-1381566.79481,1124682.2555,2020,2,0
"25885",756783,0.0195029,-1381566.79481,1124682.2555,2021,1,0
"25886",756784,0.0232582,-1380566.79481,1124682.2555,2018,1,0
"25887",756784,0.0232582,-1380566.79481,1124682.2555,2021,1,0
"25888",756785,0.0340834,-1379566.79481,1124682.2555,2019,1,0
"25889",756785,0.0340834,-1379566.79481,1124682.2555,2020,1,0
"25890",756785,0.0340834,-1379566.79481,1124682.2555,2021,1,0
"25891",756786,0.0362948,-1378566.79481,1124682.2555,2017,5,0
"25892",756786,0.0362948,-1378566.79481,1124682.2555,2019,2,0
"25893",756786,0.0362948,-1378566.79481,1124682.2555,2020,2,0
"25894",756786,0.0362948,-1378566.79481,1124682.2555,2021,2,0
"25895",756787,0.0352826,-1377566.79481,1124682.2555,2017,1,0
"25896",756787,0.0352826,-1377566.79481,1124682.2555,2019,1,0
"25897",756787,0.0352826,-1377566.79481,1124682.2555,2020,1,0
"25898",756787,0.0352826,-1377566.79481,1124682.2555,2021,1,0
"25899",756788,0.0218276,-1376566.79481,1124682.2555,2019,2,0
"25900",756788,0.0218276,-1376566.79481,1124682.2555,2020,1,0
"25901",756788,0.0218276,-1376566.79481,1124682.2555,2021,1,0
"25902",756789,0.0196865,-1375566.79481,1124682.2555,2018,1,0
"25903",756789,0.0196865,-1375566.79481,1124682.2555,2021,3,0
"25904",756790,0.0250305,-1374566.79481,1124682.2555,2017,2,0
"25905",756790,0.0250305,-1374566.79481,1124682.2555,2019,1,0
"25906",756790,0.0250305,-1374566.79481,1124682.2555,2020,1,0
"25907",756790,0.0250305,-1374566.79481,1124682.2555,2021,2,0
"25908",756791,0.0157768,-1373566.79481,1124682.2555,2019,2,0
"25909",756791,0.0157768,-1373566.79481,1124682.2555,2020,1,0
"25910",756791,0.0157768,-1373566.79481,1124682.2555,2021,2,0
"25911",756793,0.0221048,-1371566.79481,1124682.2555,2017,2,0
"25912",756793,0.0221048,-1371566.79481,1124682.2555,2018,2,0
"25913",756793,0.0221048,-1371566.79481,1124682.2555,2019,4,0
"25914",756793,0.0221048,-1371566.79481,1124682.2555,2020,2,0
"25915",756837,0.220234,-1327566.79481,1124682.2555,2019,1,0
"25916",756837,0.220234,-1327566.79481,1124682.2555,2020,1,0
"25917",756867,0.00205972,-1297566.79481,1124682.2555,2020,1,0
"25918",756954,0.00524361,-1210566.79481,1124682.2555,2021,1,1
"25919",757003,0.156753,-1161566.79481,1124682.2555,2021,1,0
"25920",757047,0.0454369,-1117566.79481,1124682.2555,2019,1,0
"25921",757050,0.0122953,-1114566.79481,1124682.2555,2019,1,0
"25922",757229,0.0169449,-1584566.79481,1123682.2555,2017,2,0
"25923",757229,0.0169449,-1584566.79481,1123682.2555,2018,2,0
"25924",757229,0.0169449,-1584566.79481,1123682.2555,2019,2,0
"25925",757229,0.0169449,-1584566.79481,1123682.2555,2021,2,0
"25926",757239,0.0290228,-1574566.79481,1123682.2555,2017,1,0
"25927",757240,0.0276674,-1573566.79481,1123682.2555,2017,1,0
"25928",757240,0.0276674,-1573566.79481,1123682.2555,2018,1,0
"25929",757240,0.0276674,-1573566.79481,1123682.2555,2019,1,0
"25930",757240,0.0276674,-1573566.79481,1123682.2555,2021,1,0
"25931",757241,0.0214074,-1572566.79481,1123682.2555,2019,1,0
"25932",757391,0.00826311,-1422566.79481,1123682.2555,2020,1,0
"25933",757395,0.00143934,-1418566.79481,1123682.2555,2017,4,0
"25934",757395,0.00143934,-1418566.79481,1123682.2555,2018,13,0
"25935",757395,0.00143934,-1418566.79481,1123682.2555,2019,16,0
"25936",757395,0.00143934,-1418566.79481,1123682.2555,2020,10,0
"25937",757395,0.00143934,-1418566.79481,1123682.2555,2021,2,0
"25938",757404,0.0136916,-1409566.79481,1123682.2555,2017,1,0
"25939",757405,0.0205864,-1408566.79481,1123682.2555,2020,1,0
"25940",757409,0.149562,-1404566.79481,1123682.2555,2020,1,0
"25941",757410,0.0476634,-1403566.79481,1123682.2555,2020,2,0
"25942",757411,0.0746651,-1402566.79481,1123682.2555,2017,1,0
"25943",757411,0.0746651,-1402566.79481,1123682.2555,2018,1,0
"25944",757411,0.0746651,-1402566.79481,1123682.2555,2020,2,0
"25945",757412,0.0330949,-1401566.79481,1123682.2555,2018,1,0
"25946",757413,0.0118631,-1400566.79481,1123682.2555,2018,3,0
"25947",757413,0.0118631,-1400566.79481,1123682.2555,2019,4,0
"25948",757413,0.0118631,-1400566.79481,1123682.2555,2020,2,0
"25949",757413,0.0118631,-1400566.79481,1123682.2555,2021,4,0
"25950",757416,0.0068803,-1397566.79481,1123682.2555,2020,1,0
"25951",757416,0.0068803,-1397566.79481,1123682.2555,2021,1,0
"25952",757417,0.00443829,-1396566.79481,1123682.2555,2020,1,0
"25953",757417,0.00443829,-1396566.79481,1123682.2555,2021,34,0
"25954",757419,0.00915895,-1394566.79481,1123682.2555,2019,2,0
"25955",757419,0.00915895,-1394566.79481,1123682.2555,2021,1,0
"25956",757420,0.00584676,-1393566.79481,1123682.2555,2020,1,0
"25957",757422,0.00653789,-1391566.79481,1123682.2555,2021,16,0
"25958",757426,0.0112017,-1387566.79481,1123682.2555,2021,1,0
"25959",757428,0.0129554,-1385566.79481,1123682.2555,2017,1,0
"25960",757428,0.0129554,-1385566.79481,1123682.2555,2018,5,0
"25961",757428,0.0129554,-1385566.79481,1123682.2555,2019,8,0
"25962",757428,0.0129554,-1385566.79481,1123682.2555,2020,6,0
"25963",757428,0.0129554,-1385566.79481,1123682.2555,2021,7,0
"25964",757430,0.011649,-1383566.79481,1123682.2555,2017,1,0
"25965",757430,0.011649,-1383566.79481,1123682.2555,2019,3,0
"25966",757430,0.011649,-1383566.79481,1123682.2555,2020,7,0
"25967",757430,0.011649,-1383566.79481,1123682.2555,2021,18,0
"25968",757431,0.0117947,-1382566.79481,1123682.2555,2021,8,0
"25969",757432,0.00458244,-1381566.79481,1123682.2555,2018,1,0
"25970",757432,0.00458244,-1381566.79481,1123682.2555,2019,1,0
"25971",757432,0.00458244,-1381566.79481,1123682.2555,2020,1,0
"25972",757433,0.0260064,-1380566.79481,1123682.2555,2018,5,0
"25973",757433,0.0260064,-1380566.79481,1123682.2555,2019,6,0
"25974",757433,0.0260064,-1380566.79481,1123682.2555,2020,15,0
"25975",757433,0.0260064,-1380566.79481,1123682.2555,2021,8,0
"25976",757434,0.0366875,-1379566.79481,1123682.2555,2017,1,0
"25977",757434,0.0366875,-1379566.79481,1123682.2555,2018,1,0
"25978",757434,0.0366875,-1379566.79481,1123682.2555,2020,6,0
"25979",757434,0.0366875,-1379566.79481,1123682.2555,2021,3,0
"25980",757435,0.0685139,-1378566.79481,1123682.2555,2017,1,0
"25981",757435,0.0685139,-1378566.79481,1123682.2555,2019,1,0
"25982",757435,0.0685139,-1378566.79481,1123682.2555,2020,1,0
"25983",757435,0.0685139,-1378566.79481,1123682.2555,2021,6,0
"25984",757436,0.0579299,-1377566.79481,1123682.2555,2019,1,0
"25985",757436,0.0579299,-1377566.79481,1123682.2555,2020,1,0
"25986",757436,0.0579299,-1377566.79481,1123682.2555,2021,2,0
"25987",757437,0.0208595,-1376566.79481,1123682.2555,2019,1,0
"25988",757437,0.0208595,-1376566.79481,1123682.2555,2020,1,0
"25989",757437,0.0208595,-1376566.79481,1123682.2555,2021,2,0
"25990",757438,0.0288283,-1375566.79481,1123682.2555,2021,2,0
"25991",757440,0.0271741,-1373566.79481,1123682.2555,2018,2,0
"25992",757440,0.0271741,-1373566.79481,1123682.2555,2019,5,0
"25993",757440,0.0271741,-1373566.79481,1123682.2555,2020,4,0
"25994",757440,0.0271741,-1373566.79481,1123682.2555,2021,10,0
"25995",757441,0.0619192,-1372566.79481,1123682.2555,2020,3,0
"25996",757442,0.05137,-1371566.79481,1123682.2555,2019,5,0
"25997",757442,0.05137,-1371566.79481,1123682.2555,2020,2,0
"25998",757443,0.379119,-1370566.79481,1123682.2555,2020,1,0
"25999",757602,0.0088757,-1211566.79481,1123682.2555,2021,1,1
"26000",757604,0.00191551,-1209566.79481,1123682.2555,2021,1,1
"26001",757649,0.12655,-1164566.79481,1123682.2555,2021,1,0
"26002",757783,0.0233237,-1030566.79481,1123682.2555,2021,1,0
"26003",757880,0.0183486,-1582566.79481,1122682.2555,2017,1,0
"26004",757880,0.0183486,-1582566.79481,1122682.2555,2018,1,0
"26005",757880,0.0183486,-1582566.79481,1122682.2555,2019,1,0
"26006",757880,0.0183486,-1582566.79481,1122682.2555,2021,1,0
"26007",757889,0.0642404,-1573566.79481,1122682.2555,2017,2,0
"26008",757889,0.0642404,-1573566.79481,1122682.2555,2018,2,0
"26009",757889,0.0642404,-1573566.79481,1122682.2555,2019,2,0
"26010",757889,0.0642404,-1573566.79481,1122682.2555,2021,2,0
"26011",758046,0.00517569,-1416566.79481,1122682.2555,2017,1,0
"26012",758048,0.0171998,-1414566.79481,1122682.2555,2017,2,0
"26013",758054,0.00732492,-1408566.79481,1122682.2555,2020,1,0
"26014",758057,0.111574,-1405566.79481,1122682.2555,2017,1,0
"26015",758060,0.0397315,-1402566.79481,1122682.2555,2017,71,0
"26016",758060,0.0397315,-1402566.79481,1122682.2555,2018,83,0
"26017",758060,0.0397315,-1402566.79481,1122682.2555,2019,41,0
"26018",758060,0.0397315,-1402566.79481,1122682.2555,2020,37,0
"26019",758060,0.0397315,-1402566.79481,1122682.2555,2021,18,0
"26020",758061,0.00650526,-1401566.79481,1122682.2555,2018,1,0
"26021",758061,0.00650526,-1401566.79481,1122682.2555,2019,2,0
"26022",758061,0.00650526,-1401566.79481,1122682.2555,2021,1,0
"26023",758062,0.0186906,-1400566.79481,1122682.2555,2017,1,0
"26024",758062,0.0186906,-1400566.79481,1122682.2555,2018,1,0
"26025",758062,0.0186906,-1400566.79481,1122682.2555,2019,1,0
"26026",758063,0.00841359,-1399566.79481,1122682.2555,2018,10,0
"26027",758063,0.00841359,-1399566.79481,1122682.2555,2019,13,0
"26028",758064,0.0446988,-1398566.79481,1122682.2555,2019,1,0
"26029",758065,0.0118154,-1397566.79481,1122682.2555,2020,1,0
"26030",758065,0.0118154,-1397566.79481,1122682.2555,2021,1,0
"26031",758069,0.172115,-1393566.79481,1122682.2555,2019,1,0
"26032",758072,0.0117107,-1390566.79481,1122682.2555,2018,3,0
"26033",758072,0.0117107,-1390566.79481,1122682.2555,2021,13,0
"26034",758073,0.00831573,-1389566.79481,1122682.2555,2019,2,0
"26035",758074,0.00897364,-1388566.79481,1122682.2555,2021,4,0
"26036",758075,0.00973027,-1387566.79481,1122682.2555,2018,15,0
"26037",758075,0.00973027,-1387566.79481,1122682.2555,2020,1,0
"26038",758075,0.00973027,-1387566.79481,1122682.2555,2021,21,0
"26039",758077,0.0365134,-1385566.79481,1122682.2555,2019,1,0
"26040",758077,0.0365134,-1385566.79481,1122682.2555,2021,5,0
"26041",758078,0.0228484,-1384566.79481,1122682.2555,2021,1,0
"26042",758079,0.029642,-1383566.79481,1122682.2555,2020,1,0
"26043",758079,0.029642,-1383566.79481,1122682.2555,2021,2,0
"26044",758080,0.0145905,-1382566.79481,1122682.2555,2018,1,0
"26045",758080,0.0145905,-1382566.79481,1122682.2555,2019,49,0
"26046",758080,0.0145905,-1382566.79481,1122682.2555,2020,59,0
"26047",758080,0.0145905,-1382566.79481,1122682.2555,2021,78,0
"26048",758082,0.0237744,-1380566.79481,1122682.2555,2017,1,0
"26049",758082,0.0237744,-1380566.79481,1122682.2555,2018,1,0
"26050",758082,0.0237744,-1380566.79481,1122682.2555,2019,7,0
"26051",758082,0.0237744,-1380566.79481,1122682.2555,2020,6,0
"26052",758082,0.0237744,-1380566.79481,1122682.2555,2021,9,0
"26053",758083,0.0531428,-1379566.79481,1122682.2555,2021,1,0
"26054",758085,0.0541855,-1377566.79481,1122682.2555,2018,2,0
"26055",758085,0.0541855,-1377566.79481,1122682.2555,2019,2,0
"26056",758085,0.0541855,-1377566.79481,1122682.2555,2020,2,0
"26057",758085,0.0541855,-1377566.79481,1122682.2555,2021,2,0
"26058",758086,0.0217451,-1376566.79481,1122682.2555,2020,1,0
"26059",758086,0.0217451,-1376566.79481,1122682.2555,2021,1,0
"26060",758087,0.0378591,-1375566.79481,1122682.2555,2017,1,0
